vdT, LSR
6.375000000000000000e+01,3.995098173618316650e-01
6.500000000000000000e+01,3.979223966598510742e-01
6.625000000000000000e+01,3.982098400592803955e-01
6.750000000000000000e+01,4.009624719619750977e-01
6.875000000000000000e+01,3.995022177696228027e-01
7.000000000000000000e+01,4.009362757205963135e-01
7.157894897460937500e+01,3.977150321006774902e-01
7.315789794921875000e+01,3.978586792945861816e-01
7.473683929443359375e+01,3.956612944602966309e-01
7.631578826904296875e+01,3.972049355506896973e-01
7.789473724365234375e+01,3.947697877883911133e-01
7.947368621826171875e+01,3.932844400405883789e-01
8.105263519287109375e+01,3.938213884830474854e-01
8.263157653808593750e+01,3.943277001380920410e-01
8.421052551269531250e+01,3.936594724655151367e-01
8.578947448730468750e+01,3.922236263751983643e-01
8.736842346191406250e+01,3.942849636077880859e-01
8.894736480712890625e+01,3.935190737247467041e-01
9.052631378173828125e+01,3.948149085044860840e-01
9.210526275634765625e+01,3.942287862300872803e-01
9.368421173095703125e+01,3.926202058792114258e-01
9.526316070556640625e+01,3.918537795543670654e-01
9.684210205078125000e+01,3.929161429405212402e-01
9.842105102539062500e+01,3.912204802036285400e-01
1.000000000000000000e+02,3.926493227481842041e-01
