vdT,LSR
# phi1=0, phi2=0
8.265306396484375000e+02,7.219500461018567294e-02
8.367346801757812500e+02,6.689764666937531024e-02
8.469387817382812500e+02,6.784799857123129108e-02
8.571428833007812500e+02,7.455349211326010861e-02
8.673469238281250000e+02,6.759089197009299221e-02
8.775510253906250000e+02,6.554252046691359801e-02
8.877551269531250000e+02,5.855473967194256557e-02
8.979591674804687500e+02,6.073196130673461784e-02
9.081632690429687500e+02,5.848790808175256123e-02
9.183673706054687500e+02,7.424340528431380704e-02
9.285714111328125000e+02,6.372764680320504305e-02
9.387755126953125000e+02,5.282652954297003406e-02
9.489796142578125000e+02,6.341249245860139383e-02
9.591836547851562500e+02,6.891428541841088107e-02
9.693877563476562500e+02,7.073097336342026864e-02
9.795918579101562500e+02,5.314595859478669221e-02
9.897958984375000000e+02,5.997633611083760113e-02
1.000000000000000000e+03,5.932714458006219799e-02
1.000000000000000000e+03,5.932714458006220493e-02
1.016949157714843750e+03,6.802119769877355837e-02
1.033898315429687500e+03,5.726277117179823933e-02
1.050847412109375000e+03,7.404314060925448748e-02
1.067796630859375000e+03,5.813913171912972466e-02
1.084745727539062500e+03,5.176250712293856832e-02
1.101694946289062500e+03,5.118735410279468684e-02
1.118644042968750000e+03,6.283138372780260050e-02
1.135593261718750000e+03,5.703946425775806295e-02
1.152542358398437500e+03,4.994597408380153925e-02
1.169491577148437500e+03,5.877565932612776461e-02
1.186440673828125000e+03,5.215367887804461811e-02
1.203389770507812500e+03,5.620459570928440507e-02
1.220338989257812500e+03,5.042719846476676621e-02
1.237288085937500000e+03,5.854528696092448081e-02
1.254237304687500000e+03,5.296164026210972708e-02
1.271186401367187500e+03,5.279273719075357196e-02
1.288135620117187500e+03,4.858017391507145344e-02
1.305084716796875000e+03,5.174201450792530882e-02
1.322033935546875000e+03,3.777348262008068530e-02
1.338983032226562500e+03,4.959142639393183949e-02
1.355932250976562500e+03,5.326680415597386670e-02
1.372881347656250000e+03,5.218970709875623420e-02
1.389830444335937500e+03,5.045761184749029266e-02
1.406779663085937500e+03,5.509991437019923916e-02
1.423728759765625000e+03,4.291309165923787999e-02
1.440677978515625000e+03,5.122040418971639253e-02
1.457627075195312500e+03,4.293121942548803333e-02
1.474576293945312500e+03,4.438928998462945974e-02
1.491525390625000000e+03,4.714804772266639049e-02
1.508474609375000000e+03,4.302059892412343767e-02
1.525423706054687500e+03,4.562796076030378734e-02
1.542372924804687500e+03,4.837548807527048550e-02
1.559322021484375000e+03,4.767198616601280720e-02
1.576271240234375000e+03,3.970592715537958617e-02
1.593220336914062500e+03,3.962480783632144066e-02
1.610169555664062500e+03,3.563829454961434107e-02
1.627118652343750000e+03,4.379945693428267950e-02
1.644067749023437500e+03,4.860040323671176860e-02
1.661016967773437500e+03,4.116558361935995086e-02
1.677966064453125000e+03,5.152175149722937331e-02
1.694915283203125000e+03,4.482578058060249226e-02
1.711864379882812500e+03,5.003148975928078945e-02
1.728813598632812500e+03,4.153898193121337984e-02
1.745762695312500000e+03,4.302188293472924280e-02
1.762711914062500000e+03,4.874539692495855059e-02
1.779661010742187500e+03,3.920538290559216071e-02
1.796610229492187500e+03,4.471192429244739280e-02
1.813559326171875000e+03,4.517386379244012207e-02
1.830508422851562500e+03,4.046751718288692928e-02
1.847457641601562500e+03,4.548434416239782035e-02
1.864406738281250000e+03,4.298943244598431995e-02
1.881355957031250000e+03,3.389874513609340140e-02
1.898305053710937500e+03,3.812720444920071616e-02
1.915254272460937500e+03,3.730767919063385230e-02
1.932203369140625000e+03,3.291142632995336381e-02
1.949152587890625000e+03,3.917455083885795081e-02
1.966101684570312500e+03,3.067346551391711071e-02
1.983050903320312500e+03,3.597391679437747514e-02
2.000000000000000000e+03,4.347257461908794057e-02
