vdT,LSR
# phi1=2, phi2=2pi/3
0.000000000000000000e+00,1.473290144481891745e-02
4.827586114406585693e-01,5.951397064530461467e-01
9.655172228813171387e-01,5.550642562100791544e-01
1.448275804519653320e+00,4.501923012420064318e-01
1.931034445762634277e+00,4.194785476622562292e-01
2.413793087005615234e+00,4.137930492081431932e-01
2.896551609039306641e+00,3.998223690249015361e-01
3.379310369491577148e+00,3.973494259992195188e-01
3.862068891525268555e+00,4.028973641829198260e-01
4.344827651977539062e+00,3.912280516048541323e-01
4.827586174011230469e+00,3.989665591148029988e-01
5.310344696044921875e+00,4.025099362125180158e-01
5.793103218078613281e+00,3.966426194120525328e-01
6.275861740112304688e+00,3.946927643519624329e-01
6.758620738983154297e+00,3.936675096692329179e-01
7.241379261016845703e+00,3.955097764233904689e-01
7.724138259887695312e+00,3.935381548513335326e-01
8.206896781921386719e+00,4.042866145220606611e-01
8.689655303955078125e+00,3.947104169345150848e-01
9.172413825988769531e+00,3.990468398927676241e-01
9.655172348022460938e+00,4.086474804094480384e-01
1.013793087005615234e+01,3.950404906445628139e-01
1.062068939208984375e+01,4.110794970029699735e-01
1.110344791412353516e+01,4.047648307855196692e-01
1.158620738983154297e+01,4.022557770583796710e-01
1.206896591186523438e+01,4.109170795132852105e-01
1.255172443389892578e+01,4.170672024288540336e-01
1.303448295593261719e+01,4.248588949947831317e-01
1.351724147796630859e+01,4.538011550202019628e-01
1.400000000000000000e+01,4.391019478595991621e-01
1.400000000000000000e+01,4.391019478595991621e-01
1.489655208587646484e+01,4.557347871672231543e-01
1.579310321807861328e+01,4.643443590092182771e-01
1.668965530395507812e+01,4.767516579915859198e-01
1.758620643615722656e+01,4.842849868876572539e-01
1.848275947570800781e+01,5.092295321198607727e-01
1.937931060791015625e+01,5.113146411180439221e-01
2.027586174011230469e+01,5.191432784117130383e-01
2.117241287231445312e+01,5.295088353301899975e-01
2.206896591186523438e+01,5.307266677756928841e-01
2.296551704406738281e+01,5.421157014823925202e-01
2.386206817626953125e+01,5.501727132051189573e-01
2.475862121582031250e+01,5.627014348137845401e-01
2.565517234802246094e+01,5.611742690708307890e-01
2.655172348022460938e+01,5.789834785683165563e-01
2.744827651977539062e+01,5.745679792012389209e-01
2.834482765197753906e+01,5.675383050115260231e-01
2.924137878417968750e+01,5.800582152473841013e-01
3.013793182373046875e+01,5.667032279544171880e-01
3.103448295593261719e+01,5.785696509279738553e-01
3.193103408813476562e+01,5.597739211093382128e-01
3.282758712768554688e+01,5.715348559064076239e-01
3.372413635253906250e+01,5.805369040881427356e-01
3.462068939208984375e+01,5.638594990752596736e-01
3.551724243164062500e+01,5.803007831628398394e-01
3.641379165649414062e+01,5.736543310433157572e-01
3.731034469604492188e+01,5.734113411831731622e-01
3.820689773559570312e+01,5.815080450009084689e-01
3.910344696044921875e+01,5.781623081974259781e-01
4.000000000000000000e+01,5.830770814211864161e-01
4.000000000000000000e+01,5.830770814211864161e-01
4.125000000000000000e+01,5.664837098654458281e-01
4.250000000000000000e+01,5.668826006368150594e-01
4.375000000000000000e+01,5.664590181941715485e-01
4.500000000000000000e+01,5.680258484265688912e-01
4.625000000000000000e+01,5.633260962343793476e-01
4.750000000000000000e+01,5.676092727426775841e-01
4.875000000000000000e+01,5.645617198038423989e-01
5.000000000000000000e+01,5.599804321123682538e-01
5.125000000000000000e+01,5.574938679271204123e-01
5.250000000000000000e+01,5.461717965361808647e-01
5.375000000000000000e+01,5.439100566666437153e-01
5.500000000000000000e+01,5.332548967662964490e-01
5.625000000000000000e+01,5.375658861546701583e-01
5.750000000000000000e+01,5.253744323204354583e-01
5.875000000000000000e+01,5.286513046320064912e-01
6.000000000000000000e+01,5.240550966795493038e-01
6.125000000000000000e+01,5.156603358217332067e-01
6.250000000000000000e+01,4.983258127246356639e-01
6.375000000000000000e+01,4.971010035382260606e-01
6.500000000000000000e+01,5.058854001414198054e-01
6.625000000000000000e+01,5.035518471681037500e-01
6.750000000000000000e+01,4.773657810143270286e-01
6.875000000000000000e+01,4.940851627431220305e-01
7.000000000000000000e+01,4.902886085870026278e-01
7.000000000000000000e+01,4.902886085870026278e-01
7.157894897460937500e+01,4.981400696969629505e-01
7.315789794921875000e+01,4.835525879142247851e-01
7.473683929443359375e+01,4.808796821728403281e-01
7.631578826904296875e+01,4.737282111276873153e-01
7.789473724365234375e+01,4.698128037429069592e-01
7.947368621826171875e+01,4.599413419116042401e-01
8.105263519287109375e+01,4.582528995993994103e-01
8.263157653808593750e+01,4.437991376414453515e-01
8.421052551269531250e+01,4.469130479973028036e-01
8.578947448730468750e+01,4.486140285051654630e-01
8.736842346191406250e+01,4.423366181924824336e-01
8.894736480712890625e+01,4.418635601531208934e-01
9.052631378173828125e+01,4.486113719614441830e-01
9.210526275634765625e+01,4.331921882590106243e-01
9.368421173095703125e+01,4.469733985019372913e-01
9.526316070556640625e+01,4.435616429080748713e-01
9.684210205078125000e+01,4.396929688514044088e-01
9.842105102539062500e+01,4.220145385995479614e-01
1.000000000000000000e+02,4.410983533207745722e-01
1.000000000000000000e+02,4.410983533207745722e-01
1.015789489746093750e+02,4.347584859018500114e-01
1.031578979492187500e+02,4.324200215402265179e-01
1.047368392944335938e+02,4.423957745673161579e-01
1.063157882690429688e+02,4.197510095672147834e-01
1.078947372436523438e+02,4.298011340294063953e-01
1.094736862182617188e+02,4.153661675656785124e-01
1.110526351928710938e+02,4.134801907557553724e-01
1.126315765380859375e+02,4.134479417826685266e-01
1.142105255126953125e+02,4.114196780562646150e-01
1.157894744873046875e+02,4.176669747010569589e-01
1.173684234619140625e+02,4.043676403159011112e-01
1.189473648071289062e+02,4.180576243573066453e-01
1.205263137817382812e+02,4.117244880889093794e-01
1.221052627563476562e+02,4.166212462006183004e-01
1.236842117309570312e+02,4.084107202339751774e-01
1.252631607055664062e+02,4.122981110267001092e-01
1.268421020507812500e+02,4.066428586885730279e-01
1.284210510253906250e+02,4.128784316474576332e-01
1.300000000000000000e+02,3.981252875390769996e-01
1.300000000000000000e+02,3.981252875390769996e-01
1.315789489746093750e+02,4.096785943594918877e-01
1.331578979492187500e+02,4.055880716402189279e-01
1.347368469238281250e+02,3.951418333224590018e-01
1.363157958984375000e+02,4.154652175034567185e-01
1.378947296142578125e+02,4.061637143306200959e-01
1.394736785888671875e+02,3.992261006583091021e-01
1.410526275634765625e+02,4.178061536788282293e-01
1.426315765380859375e+02,4.036276466845015176e-01
1.442105255126953125e+02,3.986849057486882564e-01
1.457894744873046875e+02,4.031713416212020507e-01
1.473684234619140625e+02,3.948005749094649075e-01
1.489473724365234375e+02,4.055120541635011677e-01
1.505263214111328125e+02,3.977547320273260301e-01
1.521052703857421875e+02,4.091572365060591743e-01
1.536842041015625000e+02,3.978557633725362530e-01
1.552631530761718750e+02,3.972094795001334666e-01
1.568421020507812500e+02,4.001312242883107162e-01
1.584210510253906250e+02,3.958085529882214293e-01
1.600000000000000000e+02,3.958762752110379646e-01
1.600000000000000000e+02,3.958762752110379646e-01
1.631578979492187500e+02,3.921869882322208678e-01
1.663157958984375000e+02,3.926207731854391425e-01
1.694736785888671875e+02,4.142012433631378499e-01
1.726315765380859375e+02,3.910569364672326631e-01
1.757894744873046875e+02,3.856323962941319294e-01
1.789473724365234375e+02,3.983036673736271571e-01
1.821052703857421875e+02,3.984686514783556399e-01
1.852631530761718750e+02,3.881572755038956157e-01
1.884210510253906250e+02,3.895037766474359064e-01
1.915789489746093750e+02,3.951136702679745039e-01
1.947368469238281250e+02,4.027779284719629760e-01
1.978947296142578125e+02,3.912243266476350123e-01
2.010526275634765625e+02,3.842865907360938915e-01
2.042105255126953125e+02,3.947215180435274529e-01
2.073684234619140625e+02,3.995692625837228840e-01
2.105263214111328125e+02,3.885264479287519057e-01
2.136842041015625000e+02,3.762602415479057161e-01
2.168421020507812500e+02,3.910569382729087717e-01
2.200000000000000000e+02,3.996926002798550370e-01
2.200000000000000000e+02,3.996926002798550370e-01
2.215789489746093750e+02,3.816199085818095527e-01
2.231578979492187500e+02,3.918568232983042354e-01
2.247368469238281250e+02,3.983236915934712519e-01
2.263157958984375000e+02,3.870648260636097016e-01
2.278947296142578125e+02,3.947367011326309294e-01
2.294736785888671875e+02,3.926753340271972315e-01
2.310526275634765625e+02,3.888782102268572016e-01
2.326315765380859375e+02,3.888097907106096707e-01
2.342105255126953125e+02,3.847434834381751600e-01
2.357894744873046875e+02,3.867654165883254724e-01
2.373684234619140625e+02,3.909420864976383414e-01
2.389473724365234375e+02,3.875535072813620641e-01
2.405263214111328125e+02,3.921878743020987823e-01
2.421052703857421875e+02,3.826702557615910272e-01
2.436842041015625000e+02,3.850246489510984471e-01
2.452631530761718750e+02,3.931786234320844287e-01
2.468421020507812500e+02,3.834238606135475513e-01
2.484210510253906250e+02,3.897310516670879355e-01
2.500000000000000000e+02,3.850488177920022848e-01
2.500000000000000000e+02,3.850488177920022848e-01
2.526315765380859375e+02,3.855640055274233702e-01
2.552631530761718750e+02,3.968695410611454144e-01
2.578947448730468750e+02,3.878000322131362476e-01
2.605263061523437500e+02,4.015129967634883390e-01
2.631578979492187500e+02,3.888383472807951380e-01
2.657894592285156250e+02,4.064804697857789528e-01
2.684210510253906250e+02,3.900047780154938803e-01
2.710526428222656250e+02,3.822007641477157547e-01
2.736842041015625000e+02,3.901350627835396545e-01
2.763157958984375000e+02,3.834769432796031885e-01
2.789473571777343750e+02,3.828250525323877995e-01
2.815789489746093750e+02,3.844378405723786751e-01
2.842105407714843750e+02,3.824956671896750926e-01
2.868421020507812500e+02,3.876418683472712123e-01
2.894736938476562500e+02,3.940066639323743236e-01
2.921052551269531250e+02,4.020873444625049364e-01
2.947368469238281250e+02,3.897936689580737690e-01
2.973684082031250000e+02,3.956035388033856681e-01
3.000000000000000000e+02,3.891576084241642475e-01
3.000000000000000000e+02,3.891576084241642475e-01
3.068965454101562500e+02,3.838782495398112005e-01
3.137930908203125000e+02,3.904835176179418665e-01
3.206896667480468750e+02,4.028343536930228397e-01
3.275862121582031250e+02,3.852326722125737346e-01
3.344827575683593750e+02,3.884617620203983379e-01
3.413793029785156250e+02,3.899437211050083563e-01
3.482758483886718750e+02,4.001022329405724554e-01
3.551724243164062500e+02,3.830505761464400027e-01
3.620689697265625000e+02,3.879529266584035296e-01
3.689655151367187500e+02,3.921569259365635940e-01
3.758620605468750000e+02,3.875108487015129777e-01
3.827586059570312500e+02,3.913048944191427903e-01
3.896551818847656250e+02,3.872825370357316221e-01
3.965517272949218750e+02,3.786639863933181638e-01
4.034482727050781250e+02,3.941952536781200833e-01
4.103448181152343750e+02,3.939146955891267843e-01
4.172413940429687500e+02,3.917992104309743762e-01
4.241379394531250000e+02,3.889170864750627898e-01
4.310344848632812500e+02,3.937069346805394665e-01
4.379310302734375000e+02,3.868347459553098111e-01
4.448275756835937500e+02,3.930057618025229460e-01
4.517241516113281250e+02,3.833766489003187505e-01
4.586206970214843750e+02,3.822035217452689482e-01
4.655172424316406250e+02,3.861019555904320333e-01
4.724137878417968750e+02,3.790373490285882663e-01
4.793103332519531250e+02,3.859981748896190168e-01
4.862069091796875000e+02,3.948778775499520721e-01
4.931034545898437500e+02,3.966423712361872300e-01
5.000000000000000000e+02,3.805677559697618340e-01
5.000000000000000000e+02,3.805677559697618340e-01
5.172413940429687500e+02,3.948650418923246863e-01
5.344827880859375000e+02,3.938259461003570383e-01
5.517241210937500000e+02,4.029299526463509529e-01
5.689655151367187500e+02,3.914228470531644355e-01
5.862069091796875000e+02,3.959888680768678948e-01
6.034482421875000000e+02,3.805559263658194191e-01
