vdT,LSR
1.015789489746093750e+02,3.058678917963879029e-01
1.031578979492187500e+02,2.888559234737331782e-01
1.047368392944335938e+02,2.761845633114860532e-01
1.063157882690429688e+02,2.747462830344687967e-01
1.078947372436523438e+02,2.829533995364973964e-01
1.094736862182617188e+02,2.844285672218405114e-01
1.110526351928710938e+02,2.871419840952172398e-01
1.126315765380859375e+02,2.803766103371812535e-01
1.142105255126953125e+02,2.727025224896418854e-01
1.157894744873046875e+02,2.813964725849697479e-01
1.173684234619140625e+02,2.790027969170905675e-01
1.189473648071289062e+02,2.502180848035262528e-01
1.205263137817382812e+02,2.773455494905543994e-01
1.221052627563476562e+02,2.655665695523480863e-01
1.236842117309570312e+02,2.649563105897424498e-01
1.252631607055664062e+02,2.544322353465736652e-01
1.268421020507812500e+02,2.601535752559554493e-01
1.284210510253906250e+02,2.497951433163199952e-01
1.300000000000000000e+02,2.393908675342139580e-01
1.300000000000000000e+02,2.393908675342139580e-01
1.315789489746093750e+02,2.285795226916040868e-01
1.331578979492187500e+02,2.374558296667877155e-01
1.347368469238281250e+02,2.452012965314767090e-01
1.363157958984375000e+02,2.434847205106890067e-01
1.378947296142578125e+02,2.534401180679236587e-01
1.394736785888671875e+02,2.543142347904359668e-01
1.410526275634765625e+02,2.380696677112645876e-01
1.426315765380859375e+02,2.355267637298416872e-01
1.442105255126953125e+02,2.279776392246183059e-01
1.457894744873046875e+02,2.496145347577917450e-01
1.473684234619140625e+02,2.503880655423271762e-01
1.489473724365234375e+02,2.275788985646001183e-01
1.505263214111328125e+02,2.344331435770486693e-01
1.521052703857421875e+02,2.377781800547649760e-01
1.536842041015625000e+02,2.296756245587339984e-01
1.552631530761718750e+02,2.314182256864540377e-01
1.568421020507812500e+02,2.361079832617208607e-01
1.584210510253906250e+02,2.363368924810280991e-01
1.600000000000000000e+02,2.240438445738563156e-01
1.600000000000000000e+02,2.240438445738562878e-01
1.631578979492187500e+02,2.231068980078784181e-01
1.663157958984375000e+02,2.248663241228439358e-01
1.694736785888671875e+02,2.207367331402115274e-01
1.726315765380859375e+02,2.250246426958165125e-01
1.757894744873046875e+02,2.330625846999105355e-01
1.789473724365234375e+02,2.288607840950827033e-01
1.821052703857421875e+02,2.182960573195403542e-01
1.852631530761718750e+02,2.220319099821241593e-01
1.884210510253906250e+02,2.452273443588147972e-01
1.915789489746093750e+02,2.271204437536944454e-01
1.947368469238281250e+02,2.444572414727208265e-01
1.978947296142578125e+02,2.543095680217484778e-01
2.010526275634765625e+02,2.358628634569306659e-01
2.042105255126953125e+02,2.355334632355358393e-01
2.073684234619140625e+02,2.350413547317776186e-01
2.105263214111328125e+02,2.513344004273287968e-01
2.136842041015625000e+02,2.378544804368906140e-01
2.168421020507812500e+02,2.441625590635347343e-01
2.200000000000000000e+02,2.312349323689017744e-01
2.200000000000000000e+02,2.312349323689017744e-01
2.215789489746093750e+02,2.298511334615533364e-01
2.231578979492187500e+02,2.314195181819690972e-01
2.247368469238281250e+02,2.320544928540994589e-01
2.263157958984375000e+02,2.403986121020172950e-01
2.278947296142578125e+02,2.255463114217290677e-01
2.294736785888671875e+02,2.274629514385521911e-01
2.310526275634765625e+02,2.227705887043693878e-01
2.326315765380859375e+02,2.157663284796529635e-01
2.342105255126953125e+02,2.207649422123432459e-01
2.357894744873046875e+02,2.329691443544449903e-01
2.373684234619140625e+02,2.273218806074831788e-01
2.389473724365234375e+02,2.226629261932839832e-01
2.405263214111328125e+02,2.286961321758372578e-01
2.421052703857421875e+02,2.220893012024852675e-01
2.436842041015625000e+02,2.224604159566304362e-01
2.452631530761718750e+02,2.229341779117131606e-01
2.468421020507812500e+02,2.121230213054778602e-01
2.484210510253906250e+02,2.145952339420585109e-01
2.500000000000000000e+02,2.071817971679445203e-01
2.500000000000000000e+02,2.071817971679444648e-01
2.526315765380859375e+02,2.156709418257301836e-01
2.552631530761718750e+02,2.200563065031228560e-01
2.578947448730468750e+02,2.015659234122550991e-01
2.605263061523437500e+02,2.041082669396167559e-01
2.631578979492187500e+02,2.221924526922024468e-01
2.657894592285156250e+02,2.096858384217426263e-01
2.684210510253906250e+02,2.185546151940547521e-01
2.710526428222656250e+02,2.163123040898946026e-01
2.736842041015625000e+02,2.249335678424996543e-01
2.763157958984375000e+02,2.139208930679738496e-01
2.789473571777343750e+02,2.241961835479016618e-01
2.815789489746093750e+02,2.193994401734117583e-01
2.842105407714843750e+02,2.298037368303559869e-01
2.868421020507812500e+02,2.206185413461997091e-01
2.894736938476562500e+02,2.074234729338970407e-01
2.921052551269531250e+02,2.160321160881247537e-01
2.947368469238281250e+02,2.148079136963984004e-01
2.973684082031250000e+02,2.153057840278306267e-01
3.000000000000000000e+02,1.994933547232436988e-01
3.000000000000000000e+02,1.994933547232436710e-01
3.068965454101562500e+02,2.018283557255115546e-01
3.137930908203125000e+02,2.029485214329004583e-01
3.206896667480468750e+02,2.184476368296198179e-01
3.275862121582031250e+02,2.156864406293946546e-01
3.344827575683593750e+02,2.042885249354789434e-01
3.413793029785156250e+02,1.949289411130791794e-01
3.482758483886718750e+02,1.828485320711540907e-01
3.551724243164062500e+02,2.119199791617835116e-01
3.620689697265625000e+02,2.082477524114639822e-01
3.689655151367187500e+02,1.920476158005550160e-01
3.758620605468750000e+02,1.984100582514891353e-01
3.827586059570312500e+02,1.791285059691940518e-01
3.896551818847656250e+02,1.898658729727638328e-01
3.965517272949218750e+02,1.897399831476211662e-01
4.034482727050781250e+02,1.843192143842139197e-01
4.103448181152343750e+02,1.951872986875880234e-01
4.172413940429687500e+02,1.898475872693444755e-01
4.241379394531250000e+02,1.730466281350513669e-01
4.310344848632812500e+02,1.794248962928663982e-01
4.379310302734375000e+02,1.693665927228373558e-01
4.448275756835937500e+02,1.765417748547007670e-01
4.517241516113281250e+02,1.785917040932348820e-01
4.586206970214843750e+02,1.797874714073335045e-01
4.655172424316406250e+02,1.393491549517233696e-01
4.724137878417968750e+02,1.639964781246698866e-01
4.793103332519531250e+02,1.467855517021433021e-01
4.862069091796875000e+02,1.661110016433534620e-01
4.931034545898437500e+02,1.506736734688484958e-01
5.000000000000000000e+02,1.413750829253949681e-01
5.000000000000000000e+02,1.413750829253949681e-01
5.102040710449218750e+02,1.534710699574908799e-01
5.204081420898437500e+02,1.299519508169565407e-01
5.306122436523437500e+02,1.364643197568498334e-01
5.408163452148437500e+02,1.336043231064350245e-01
5.510203857421875000e+02,1.364820706243600745e-01
5.612244873046875000e+02,1.285028458961705311e-01
5.714285888671875000e+02,1.233510797910834927e-01
5.816326293945312500e+02,1.162584368238725324e-01
5.918367309570312500e+02,1.340761160372773153e-01
6.020408325195312500e+02,1.227716202475855750e-01
6.122448730468750000e+02,1.229692890637954367e-01
6.224489746093750000e+02,1.289675656344214660e-01
6.326530761718750000e+02,1.139634672432746215e-01
6.428571166992187500e+02,1.028291869987488505e-01
6.530612182617187500e+02,1.167742157659676233e-01
6.632653198242187500e+02,1.095673718918777767e-01
6.734693603515625000e+02,1.011056168313799186e-01
6.836734619140625000e+02,1.039391051030747332e-01
6.938775634765625000e+02,9.628013445213313981e-02
7.040816040039062500e+02,1.108481804986439917e-01
7.142857055664062500e+02,8.286425030302947692e-02
7.244898071289062500e+02,9.583071705253495831e-02
7.346938476562500000e+02,8.748538282522043408e-02
7.448979492187500000e+02,1.008762928895965555e-01
7.551020507812500000e+02,9.529283184748073288e-02
7.653061523437500000e+02,8.848664207163017825e-02
7.755101928710937500e+02,8.301429473961782768e-02
7.857142944335937500e+02,8.501746312299014730e-02
7.959183959960937500e+02,8.159633311499026043e-02
8.061224365234375000e+02,7.734817106786853746e-02
8.163265380859375000e+02,6.999065234544950276e-02
8.265306396484375000e+02,6.761315558842533047e-02
8.367346801757812500e+02,8.648573470858093859e-02
8.469387817382812500e+02,7.623688095913530582e-02
8.571428833007812500e+02,9.210618589571308024e-02
8.673469238281250000e+02,7.711107330081787281e-02
8.775510253906250000e+02,7.207404355528111706e-02
8.877551269531250000e+02,6.760597784409712319e-02
8.979591674804687500e+02,6.831508733827795776e-02
9.081632690429687500e+02,7.708063155098221486e-02
9.183673706054687500e+02,9.757014142039190097e-02
9.285714111328125000e+02,6.426834473260141511e-02
9.387755126953125000e+02,5.741730743123905217e-02
9.489796142578125000e+02,6.251090400234350641e-02
9.591836547851562500e+02,7.995622074336826424e-02
9.693877563476562500e+02,7.453710373597949301e-02
9.795918579101562500e+02,7.103885523677345992e-02
9.897958984375000000e+02,6.112165295624835681e-02
1.000000000000000000e+03,6.716638322383731985e-02
1.000000000000000000e+03,6.716638322383731985e-02
1.016949157714843750e+03,8.245445357550579280e-02
1.033898315429687500e+03,5.657212738401384833e-02
1.050847412109375000e+03,6.412759762148034781e-02
1.067796630859375000e+03,7.865443368435375004e-02
1.084745727539062500e+03,6.303265435314689413e-02
1.101694946289062500e+03,5.952134704619752720e-02
1.118644042968750000e+03,7.231365457827308718e-02
1.135593261718750000e+03,7.131305848450551765e-02
1.152542358398437500e+03,5.871605415506682413e-02
1.169491577148437500e+03,6.338906087790492638e-02
1.186440673828125000e+03,5.114286044078275584e-02
1.203389770507812500e+03,6.248320442657204904e-02
1.220338989257812500e+03,5.731773042890538766e-02
1.237288085937500000e+03,6.883164327881403921e-02
1.254237304687500000e+03,5.405848523867726879e-02
1.271186401367187500e+03,5.157225105781958197e-02
1.288135620117187500e+03,5.713441167261484183e-02
1.305084716796875000e+03,5.953076161224821194e-02
1.322033935546875000e+03,5.654824794983762115e-02
1.338983032226562500e+03,4.254066731797194467e-02
1.355932250976562500e+03,6.191480197377139533e-02
1.372881347656250000e+03,5.711534759401927508e-02
1.389830444335937500e+03,5.594052626982101012e-02
1.406779663085937500e+03,6.058323738308130785e-02
1.423728759765625000e+03,5.516365611814295911e-02
1.440677978515625000e+03,4.780223522961806609e-02
1.457627075195312500e+03,4.622998451635991490e-02
1.474576293945312500e+03,4.548285154727910173e-02
1.491525390625000000e+03,5.822045314777227892e-02
1.508474609375000000e+03,4.468333856127843645e-02
1.525423706054687500e+03,4.765316675042285260e-02
1.542372924804687500e+03,4.090769568296127867e-02
1.559322021484375000e+03,4.620834019106833529e-02
1.576271240234375000e+03,4.246732229913649515e-02
1.593220336914062500e+03,4.126604672264183593e-02
1.610169555664062500e+03,3.610809828263846638e-02
1.627118652343750000e+03,4.391049257822208368e-02
1.644067749023437500e+03,4.617677707721300900e-02
1.661016967773437500e+03,4.309125601715534104e-02
1.677966064453125000e+03,4.593491905470294123e-02
1.694915283203125000e+03,4.156878139647959824e-02
1.711864379882812500e+03,5.108494964189085052e-02
1.728813598632812500e+03,4.374368955662636532e-02
1.745762695312500000e+03,4.229456323245043420e-02
1.762711914062500000e+03,4.177859632364840092e-02
1.779661010742187500e+03,4.112585233212507491e-02
1.796610229492187500e+03,5.550492578969039997e-02
1.813559326171875000e+03,3.816233106066065778e-02
1.830508422851562500e+03,4.738606316524927170e-02
1.847457641601562500e+03,4.090735844590216719e-02
1.864406738281250000e+03,5.246710505627300708e-02
1.881355957031250000e+03,2.885244316269053311e-02
1.898305053710937500e+03,3.611579385162687339e-02
1.915254272460937500e+03,3.717461369357605294e-02
1.932203369140625000e+03,3.518817410304860699e-02
1.949152587890625000e+03,4.883808627950179948e-02
1.966101684570312500e+03,3.220267143946936583e-02
1.983050903320312500e+03,4.765098374411161353e-02
2.000000000000000000e+03,4.094543118433611323e-02
