vdT,LSR
# phi1=2, phi2=2pi/3
1.457894744873046875e+02,4.190947393560499612e-01
1.473684234619140625e+02,3.981774926006048654e-01
1.489473724365234375e+02,3.953902292661798934e-01
1.505263214111328125e+02,4.062802035951207924e-01
1.521052703857421875e+02,4.190013930541477971e-01
1.536842041015625000e+02,4.053429606273546426e-01
1.552631530761718750e+02,3.975750660669599146e-01
1.568421020507812500e+02,4.064728241852536561e-01
1.584210510253906250e+02,3.921499941206109119e-01
1.600000000000000000e+02,4.073409983736169804e-01
1.600000000000000000e+02,4.073409983736170359e-01
1.631578979492187500e+02,3.992984172752135907e-01
1.663157958984375000e+02,4.097400405161560899e-01
1.694736785888671875e+02,4.183576000812880280e-01
1.726315765380859375e+02,3.983851623789937402e-01
1.757894744873046875e+02,3.950738440916196081e-01
1.789473724365234375e+02,3.859166552257118910e-01
1.821052703857421875e+02,3.853671654835856275e-01
1.852631530761718750e+02,4.131037076637220640e-01
1.884210510253906250e+02,3.880454448979542836e-01
1.915789489746093750e+02,3.866972893904457864e-01
1.947368469238281250e+02,4.147190802561173673e-01
1.978947296142578125e+02,4.145957923416319080e-01
2.010526275634765625e+02,3.928428281261854838e-01
2.042105255126953125e+02,3.980805359424440804e-01
2.073684234619140625e+02,3.990376733025432499e-01
2.105263214111328125e+02,3.843373705430838116e-01
2.136842041015625000e+02,4.026961385929868631e-01
2.168421020507812500e+02,3.862899081039636862e-01
2.200000000000000000e+02,4.175266270004991953e-01
2.200000000000000000e+02,4.175266270004992508e-01
2.215789489746093750e+02,4.042703403048935606e-01
2.231578979492187500e+02,3.956213923550991884e-01
2.247368469238281250e+02,3.850735201411280006e-01
2.263157958984375000e+02,3.869379682578781288e-01
2.278947296142578125e+02,4.028876888301062276e-01
2.294736785888671875e+02,3.905284016788057033e-01
2.310526275634765625e+02,4.086532077150517583e-01
2.326315765380859375e+02,3.906914315956823702e-01
2.342105255126953125e+02,3.654353543609689670e-01
2.357894744873046875e+02,3.801047874254924741e-01
2.373684234619140625e+02,3.925456773255358578e-01
2.389473724365234375e+02,3.986214273956358300e-01
2.405263214111328125e+02,4.004703379089862847e-01
2.421052703857421875e+02,3.906724288961822000e-01
2.436842041015625000e+02,3.909484475688155825e-01
2.452631530761718750e+02,4.115763891783189576e-01
2.468421020507812500e+02,3.987460980104412522e-01
2.484210510253906250e+02,4.035289941730604291e-01
2.500000000000000000e+02,3.796833485322669843e-01
2.500000000000000000e+02,3.796833485322669843e-01
2.526315765380859375e+02,4.025672406627968103e-01
2.552631530761718750e+02,4.182701826069148421e-01
2.578947448730468750e+02,3.980815799724183868e-01
2.605263061523437500e+02,3.875243007666006601e-01
2.631578979492187500e+02,3.987432599221104046e-01
2.657894592285156250e+02,4.052810735675760334e-01
2.684210510253906250e+02,3.856394504029935222e-01
2.710526428222656250e+02,3.905562291427677746e-01
2.736842041015625000e+02,3.909942850688217786e-01
2.763157958984375000e+02,3.879008992093160857e-01
2.789473571777343750e+02,3.800274008319562968e-01
2.815789489746093750e+02,4.042653311728089394e-01
2.842105407714843750e+02,4.090432181470886053e-01
2.868421020507812500e+02,3.863905889196864729e-01
2.894736938476562500e+02,4.024271009699363355e-01
2.921052551269531250e+02,3.837947655003107195e-01
2.947368469238281250e+02,4.055215836585938094e-01
2.973684082031250000e+02,3.866881057744979699e-01
3.000000000000000000e+02,3.947241396489882814e-01
3.000000000000000000e+02,3.947241396489882259e-01
3.068965454101562500e+02,3.940043367746980385e-01
3.137930908203125000e+02,3.741608421440302257e-01
3.206896667480468750e+02,3.929758776555574151e-01
3.275862121582031250e+02,3.792507510714709373e-01
3.344827575683593750e+02,3.963255957152214126e-01
3.413793029785156250e+02,4.021640192284010040e-01
3.482758483886718750e+02,3.993041703894256167e-01
3.551724243164062500e+02,3.875625141913218163e-01
3.620689697265625000e+02,3.655465806767916881e-01
3.689655151367187500e+02,3.849003738807525443e-01
3.758620605468750000e+02,3.791495475906565549e-01
3.827586059570312500e+02,3.962661956966483934e-01
3.896551818847656250e+02,3.694489431500938004e-01
3.965517272949218750e+02,3.939966056973118746e-01
4.034482727050781250e+02,4.004460257767356035e-01
4.103448181152343750e+02,3.856878352403960708e-01
4.172413940429687500e+02,3.812194271323196548e-01
4.241379394531250000e+02,3.929933790851718456e-01
4.310344848632812500e+02,3.996087146001000567e-01
4.379310302734375000e+02,3.892752113798930713e-01
4.448275756835937500e+02,4.053216970370540628e-01
4.517241516113281250e+02,3.691076505850927059e-01
4.586206970214843750e+02,4.043473608358594817e-01
4.655172424316406250e+02,3.742166223365112065e-01
4.724137878417968750e+02,3.892205934863033345e-01
4.793103332519531250e+02,3.897191595377330620e-01
4.862069091796875000e+02,3.846950473412690807e-01
4.931034545898437500e+02,3.869796767110716407e-01
5.000000000000000000e+02,3.965853977225713978e-01
5.000000000000000000e+02,3.965853977225713978e-01
5.172413940429687500e+02,3.879204497441785526e-01
5.344827880859375000e+02,3.891333385843226411e-01
5.517241210937500000e+02,3.775397158975629108e-01
5.689655151367187500e+02,3.940370750597422256e-01
5.862069091796875000e+02,3.902427265857975613e-01
6.034482421875000000e+02,4.042578119067836706e-01
6.206896362304687500e+02,3.813798852176845111e-01
6.379310302734375000e+02,3.696085953290951243e-01
