vdT,LSR
6.000000000000000000e+01,5.304258559476039414e-01
6.125000000000000000e+01,5.470926781805511840e-01
6.250000000000000000e+01,6.037422445340280275e-01
6.375000000000000000e+01,5.398408407313333157e-01
6.500000000000000000e+01,4.404645515650961740e-01
6.625000000000000000e+01,5.231840140986181442e-01
6.750000000000000000e+01,4.918764691472873318e-01
6.875000000000000000e+01,5.383646675770563661e-01
7.000000000000000000e+01,4.719044127914423514e-01
7.000000000000000000e+01,4.719044127914423514e-01
7.157894897460937500e+01,5.729701589629170311e-01
7.315789794921875000e+01,5.416794702936887917e-01
7.473683929443359375e+01,4.503066283144300797e-01
7.631578826904296875e+01,5.180179995022240469e-01
7.789473724365234375e+01,4.558074402153740601e-01
7.947368621826171875e+01,5.060979096665294552e-01
8.105263519287109375e+01,5.778577002034602783e-01
8.263157653808593750e+01,4.696111674759583243e-01
8.421052551269531250e+01,5.204223693908019976e-01
8.578947448730468750e+01,4.539780788257954391e-01
8.736842346191406250e+01,5.962570222064248471e-01
8.894736480712890625e+01,5.448869346549413128e-01
9.052631378173828125e+01,5.706325305359077893e-01
9.210526275634765625e+01,5.992844533115830874e-01
9.368421173095703125e+01,4.104263160906684305e-01
9.526316070556640625e+01,3.958800283435104372e-01
9.684210205078125000e+01,4.791710529745487057e-01
9.842105102539062500e+01,4.584696890733742647e-01
1.000000000000000000e+02,4.864687321111951235e-01
1.000000000000000000e+02,4.864687321111951235e-01
1.015789489746093750e+02,5.218808156265206666e-01
1.031578979492187500e+02,5.221925225362822331e-01
1.047368392944335938e+02,5.665466308380661120e-01
1.063157882690429688e+02,5.465461610769052347e-01
1.078947372436523438e+02,4.535550520534840646e-01
1.094736862182617188e+02,4.946064579417457363e-01
1.110526351928710938e+02,4.118797859119315286e-01
1.126315765380859375e+02,5.230290373567861861e-01
1.142105255126953125e+02,4.950873525693231247e-01
1.157894744873046875e+02,4.448045431099508784e-01
1.173684234619140625e+02,4.420650791007227354e-01
1.189473648071289062e+02,5.378495366444669967e-01
1.205263137817382812e+02,4.891856842451274279e-01
1.221052627563476562e+02,4.875355028217942532e-01
1.236842117309570312e+02,4.328472586654080745e-01
1.252631607055664062e+02,4.435449829948656109e-01
1.268421020507812500e+02,3.788874377136821070e-01
1.284210510253906250e+02,5.375563867546678809e-01
1.300000000000000000e+02,4.721313862173540654e-01
1.300000000000000000e+02,4.721313862173540654e-01
1.315789489746093750e+02,4.927856142476291779e-01
1.331578979492187500e+02,4.833527061212061771e-01
1.347368469238281250e+02,5.988657197134309440e-01
1.363157958984375000e+02,5.005735871618488542e-01
1.378947296142578125e+02,3.501673889012905105e-01
1.394736785888671875e+02,5.464644783477886625e-01
1.410526275634765625e+02,4.786079610057922817e-01
1.426315765380859375e+02,4.945656455381795547e-01
1.442105255126953125e+02,4.089043159662563709e-01
1.457894744873046875e+02,4.624678491901683119e-01
1.473684234619140625e+02,3.255493890662049528e-01
1.489473724365234375e+02,5.100787005741553859e-01
1.505263214111328125e+02,4.771818436245498507e-01
1.521052703857421875e+02,5.278670663472317948e-01
1.536842041015625000e+02,4.770575782571165324e-01
1.552631530761718750e+02,4.763490450410661770e-01
1.568421020507812500e+02,4.126383179844838045e-01
1.584210510253906250e+02,5.096633646966727271e-01
1.600000000000000000e+02,3.210719906113785327e-01
1.600000000000000000e+02,3.210719906113785327e-01
1.631578979492187500e+02,3.887723498392386956e-01
1.663157958984375000e+02,3.755638163990512868e-01
1.694736785888671875e+02,3.946584455074645947e-01
1.726315765380859375e+02,4.506402947567797468e-01
1.757894744873046875e+02,3.846029658632069692e-01
1.789473724365234375e+02,4.893626762647922956e-01
1.821052703857421875e+02,4.507090623948020736e-01
1.852631530761718750e+02,3.848331105016239428e-01
1.884210510253906250e+02,4.550716586959846488e-01
1.915789489746093750e+02,3.736804348039953205e-01
1.947368469238281250e+02,4.510303838350759320e-01
1.978947296142578125e+02,5.097695578368802716e-01
2.010526275634765625e+02,4.770459335249301880e-01
2.042105255126953125e+02,4.288379993058688000e-01
2.073684234619140625e+02,3.522932115585910018e-01
2.105263214111328125e+02,4.037454849162441795e-01
2.136842041015625000e+02,4.166501093918091869e-01
2.168421020507812500e+02,4.205772718207473337e-01
2.200000000000000000e+02,4.244226231049509912e-01
2.200000000000000000e+02,4.244226231049509912e-01
2.215789489746093750e+02,3.749846961345079666e-01
2.231578979492187500e+02,5.124367014473579784e-01
2.247368469238281250e+02,4.113370616713691308e-01
2.263157958984375000e+02,4.456368255534212119e-01
2.278947296142578125e+02,3.420619709402614173e-01
2.294736785888671875e+02,3.603152156120323357e-01
2.310526275634765625e+02,4.063624411712001283e-01
2.326315765380859375e+02,3.477627366177796775e-01
2.342105255126953125e+02,4.612019586195603149e-01
2.357894744873046875e+02,3.764616693365316902e-01
2.373684234619140625e+02,3.975700549675013629e-01
2.389473724365234375e+02,5.119040429606396270e-01
2.405263214111328125e+02,4.181678469551830535e-01
2.421052703857421875e+02,3.910194190171051298e-01
2.436842041015625000e+02,4.258701623956192006e-01
2.452631530761718750e+02,3.902237580899127201e-01
2.468421020507812500e+02,4.983111987538516585e-01
2.484210510253906250e+02,4.170137264237650521e-01
2.500000000000000000e+02,4.516805465309486900e-01
2.500000000000000000e+02,4.516805465309486900e-01
2.526315765380859375e+02,5.039233520963285473e-01
2.552631530761718750e+02,4.837067117643683023e-01
2.578947448730468750e+02,4.018819786477665357e-01
2.605263061523437500e+02,4.969016695421367702e-01
2.631578979492187500e+02,4.811715879061916890e-01
2.657894592285156250e+02,4.281340801839664811e-01
2.684210510253906250e+02,4.556937962520878904e-01
2.710526428222656250e+02,4.939723745626023454e-01
2.736842041015625000e+02,4.790588114200953207e-01
2.763157958984375000e+02,4.405991527590393808e-01
2.789473571777343750e+02,4.341817120330910829e-01
2.815789489746093750e+02,4.569337084984121389e-01
2.842105407714843750e+02,3.331423763717674680e-01
2.868421020507812500e+02,3.419947293642462971e-01
2.894736938476562500e+02,3.297691024740611598e-01
2.921052551269531250e+02,3.946373743345004681e-01
2.947368469238281250e+02,2.545640824640308941e-01
2.973684082031250000e+02,4.018629718243381665e-01
3.000000000000000000e+02,4.275960504298916276e-01
3.000000000000000000e+02,4.275960504298916276e-01
3.068965454101562500e+02,3.438028826082670797e-01
3.137930908203125000e+02,3.445568827822537705e-01
3.206896667480468750e+02,3.044496299800082406e-01
3.275862121582031250e+02,3.829188989192203740e-01
3.344827575683593750e+02,3.473488832492385159e-01
3.413793029785156250e+02,4.934140485974423118e-01
3.482758483886718750e+02,4.318420398750508760e-01
3.551724243164062500e+02,5.284812879836012778e-01
3.620689697265625000e+02,3.638457460935413113e-01
3.689655151367187500e+02,3.954166159315294915e-01
3.758620605468750000e+02,3.948283195221186648e-01
3.827586059570312500e+02,3.746294328071005930e-01
3.896551818847656250e+02,3.405714484186544988e-01
3.965517272949218750e+02,3.098170785693937779e-01
4.034482727050781250e+02,3.314421654771053660e-01
4.103448181152343750e+02,4.641921863283847705e-01
4.172413940429687500e+02,3.734563422474761474e-01
4.241379394531250000e+02,3.790969925584604105e-01
4.310344848632812500e+02,3.879586489530909565e-01
4.379310302734375000e+02,3.615738352956486268e-01
4.448275756835937500e+02,4.889905771548149205e-01
4.517241516113281250e+02,4.538144534775911398e-01
4.586206970214843750e+02,3.761403617204072125e-01
4.655172424316406250e+02,3.411694690124005835e-01
4.724137878417968750e+02,4.524313390181559091e-01
4.793103332519531250e+02,4.391574773883644145e-01
4.862069091796875000e+02,4.033583765202133353e-01
4.931034545898437500e+02,4.707621534365515337e-01
5.000000000000000000e+02,3.885907320958507105e-01
5.000000000000000000e+02,3.885907320958507105e-01
5.172413940429687500e+02,3.353704403454039196e-01
5.344827880859375000e+02,3.076956714346026911e-01
5.517241210937500000e+02,4.142688660420712488e-01
5.689655151367187500e+02,4.156227398660090611e-01
5.862069091796875000e+02,3.319450748529281792e-01
6.034482421875000000e+02,3.889448358587573873e-01
6.206896362304687500e+02,5.254814665936786700e-01
6.379310302734375000e+02,4.432331597968311998e-01
6.551724243164062500e+02,4.529469136109595118e-01
6.724138183593750000e+02,3.899977842534930739e-01
6.896551513671875000e+02,4.890041965679186031e-01
7.068965454101562500e+02,4.704098881666394782e-01
7.241379394531250000e+02,3.412943923361076992e-01
7.413792724609375000e+02,4.108228401871977242e-01
7.586207275390625000e+02,3.971631060139614866e-01
7.758620605468750000e+02,4.441328370309994833e-01
7.931034545898437500e+02,4.730009334534016063e-01
8.103448486328125000e+02,3.234016208548821658e-01
8.275861816406250000e+02,3.245447028888605590e-01
8.448275756835937500e+02,4.838573065748449920e-01
8.620689697265625000e+02,3.855370862018950850e-01
8.793103637695312500e+02,4.214654659940169634e-01
8.965517578125000000e+02,3.771516214835566316e-01
9.137930908203125000e+02,4.550671381259647208e-01
9.310344848632812500e+02,3.777031303480878899e-01
9.482758789062500000e+02,4.444160922310198547e-01
9.655172119140625000e+02,3.072727134590115816e-01
9.827586059570312500e+02,4.056094150956876532e-01
1.000000000000000000e+03,3.880398409825068784e-01
1.000000000000000000e+03,3.880398409825068784e-01
1.017241394042968750e+03,2.980166341031886268e-01
1.034482788085937500e+03,4.372788178812780924e-01
1.051724121093750000e+03,4.341505534947210365e-01
1.068965576171875000e+03,2.934039460664752963e-01
1.086206909179687500e+03,2.941119888933460547e-01
1.103448242187500000e+03,3.865785536924659094e-01
1.120689697265625000e+03,3.377264650634491661e-01
1.137931030273437500e+03,3.019111099087946060e-01
1.155172363281250000e+03,3.841959804698690251e-01
1.172413818359375000e+03,3.232579707692103677e-01
1.189655151367187500e+03,3.399698634877830750e-01
1.206896484375000000e+03,3.172845035394838420e-01
1.224137939453125000e+03,4.039250971576295313e-01
1.241379272460937500e+03,3.045509072433150721e-01
1.258620727539062500e+03,3.684934996055597711e-01
1.275862060546875000e+03,3.386060118885579895e-01
1.293103515625000000e+03,4.182105871385546347e-01
1.310344848632812500e+03,3.757675728148555661e-01
1.327586181640625000e+03,3.159295699644826816e-01
1.344827636718750000e+03,4.127289406523336757e-01
1.362068969726562500e+03,3.265163870119103251e-01
1.379310302734375000e+03,4.492770782190292911e-01
1.396551757812500000e+03,3.356274839299626112e-01
1.413793090820312500e+03,3.944469433872277442e-01
1.431034423828125000e+03,4.524483090384440742e-01
1.448275878906250000e+03,3.597747665469046008e-01
1.465517211914062500e+03,3.865738487566561243e-01
1.482758666992187500e+03,3.754524246194270720e-01
1.500000000000000000e+03,3.412253842922560176e-01
1.500000000000000000e+03,3.412253842922560176e-01
1.517241333007812500e+03,3.649919605665686850e-01
1.534482788085937500e+03,3.539770581120386672e-01
1.551724121093750000e+03,3.461337239969801138e-01
1.568965576171875000e+03,3.393432757388269438e-01
1.586206909179687500e+03,4.619266916905789833e-01
1.603448242187500000e+03,3.837519529729491174e-01
1.620689697265625000e+03,3.783346602184782803e-01
1.637931030273437500e+03,4.104705368426671552e-01
1.655172363281250000e+03,3.871944699310099769e-01
1.672413818359375000e+03,4.180096327464759010e-01
1.689655151367187500e+03,3.473817526467365968e-01
1.706896484375000000e+03,4.400661239171765882e-01
1.724137939453125000e+03,3.549704184493839842e-01
1.741379272460937500e+03,4.327766903573294632e-01
1.758620727539062500e+03,2.643575622654787960e-01
1.775862060546875000e+03,4.406484437211716232e-01
1.793103515625000000e+03,4.167349849800361938e-01
1.810344848632812500e+03,4.702694692135501731e-01
1.827586181640625000e+03,4.378999971346936859e-01
1.844827636718750000e+03,4.708381163224512056e-01
1.862068969726562500e+03,4.203953707638728443e-01
1.879310302734375000e+03,3.774281180818421233e-01
1.896551757812500000e+03,4.288580237154994701e-01
1.913793090820312500e+03,4.490327902808832206e-01
1.931034423828125000e+03,4.415353424552868056e-01
1.948275878906250000e+03,3.442638843038374752e-01
1.965517211914062500e+03,3.713895040335685738e-01
1.982758666992187500e+03,3.641804952054789046e-01
2.000000000000000000e+03,3.968048887015369619e-01
