vdT,LSR
1.103448242187500000e+03,4.479923149108420294e-02
1.120689697265625000e+03,4.411549518900294981e-02
1.137931030273437500e+03,4.665634782008795667e-02
1.155172363281250000e+03,4.777510856892468183e-02
1.172413818359375000e+03,5.732721150011163558e-02
1.189655151367187500e+03,4.905933727866904764e-02
1.206896484375000000e+03,4.192115542697395086e-02
1.224137939453125000e+03,5.373598013348721697e-02
1.241379272460937500e+03,5.579832967279260703e-02
1.258620727539062500e+03,4.345480286729543756e-02
1.275862060546875000e+03,4.175805643984605020e-02
1.293103515625000000e+03,5.106712718654848882e-02
1.310344848632812500e+03,3.909793635519166755e-02
1.327586181640625000e+03,3.323842156488066718e-02
1.344827636718750000e+03,5.869999804221056466e-02
1.362068969726562500e+03,4.711216013912651601e-02
1.379310302734375000e+03,4.055566020484326073e-02
1.396551757812500000e+03,4.342954601966288186e-02
1.413793090820312500e+03,3.772001659697061388e-02
1.431034423828125000e+03,4.084188314249757867e-02
1.448275878906250000e+03,4.762554167366349345e-02
1.465517211914062500e+03,3.301007396780344938e-02
1.482758666992187500e+03,3.866501923869268553e-02
1.500000000000000000e+03,4.321954450447702822e-02
1.517241333007812500e+03,3.278212398880852446e-02
1.534482788085937500e+03,3.552892792127616828e-02
1.551724121093750000e+03,3.747768040425190211e-02
1.568965576171875000e+03,3.758514237011977011e-02
1.586206909179687500e+03,3.605247508649195992e-02
1.603448242187500000e+03,3.646698511157075995e-02
1.620689697265625000e+03,4.244916686657258797e-02
1.637931030273437500e+03,3.093566045621411534e-02
1.655172363281250000e+03,3.332983522546625887e-02
1.672413818359375000e+03,3.807538774563119094e-02
1.689655151367187500e+03,3.903160024380738363e-02
1.706896484375000000e+03,3.426702799361742297e-02
1.724137939453125000e+03,2.887769258486306070e-02
1.741379272460937500e+03,3.656314056596999401e-02
1.758620727539062500e+03,2.965211059274063324e-02
1.775862060546875000e+03,2.538497484395443524e-02
1.793103515625000000e+03,2.969877553922961252e-02
1.810344848632812500e+03,3.373326763566869557e-02
1.827586181640625000e+03,3.637040604445451741e-02
1.844827636718750000e+03,3.249899870013251563e-02
1.862068969726562500e+03,3.604668491210933495e-02
1.879310302734375000e+03,3.315287612585463700e-02
1.896551757812500000e+03,2.844164071069869848e-02
1.913793090820312500e+03,3.605508958986863854e-02
1.931034423828125000e+03,3.032046183447514517e-02
1.948275878906250000e+03,3.330171565865505667e-02
1.965517211914062500e+03,2.396599519589870733e-02
1.982758666992187500e+03,2.327365128493969273e-02
2.000000000000000000e+03,2.558492818406579022e-02
